Company Name,Contact Number,Company Description,Star Score,Link
Monarch Home Improvements,(647) 378 2605,Basement Renovation Halton Hills ON L7G 2J2,97%,https://homestars.com/companies/2958549-monarch-home-improvements
Design To Suit Inc.,(416) 951 2068,General Contractors Mississauga ON L5K 2B2,97%,https://homestars.com/companies/2994585-design-to-suit-inc
N/A,N/A,General Contractors Havelock ON,N/A,https://homestars.com/companies/2942315-r-and-m-reno
N/A,N/A,General Contractors Toronto ON M1H 2V6,N/A,https://homestars.com/companies/2974996-lotus-land-home-design
N/A,N/A,General Contractors Toronto ON M1L 3T2,N/A,https://homestars.com/companies/2992657-barkho-general-contractors-ltd
N/A,N/A,General Contractors Toronto ON M5R 2R1,N/A,https://homestars.com/companies/2990412-yadl-construction-inc
N/A,N/A,General Contractors Toronto ON M8V 1Y6,N/A,https://homestars.com/companies/2972265-linetwinz-roofing-general-contracting
N/A,N/A,General Contractors Toronto ON M4S 1G7,N/A,https://homestars.com/companies/2964579-leveled-up-renovations
N/A,N/A,General Contractors Toronto ON M5K 1E6,N/A,https://homestars.com/companies/2987563-sideline-group-inc
N/A,N/A,General Contractors Toronto ON M4C 5N1,N/A,https://homestars.com/companies/2883396-g-a-c-construction
N/A,N/A,General Contractors Toronto ON M6P 3A5,N/A,https://homestars.com/companies/2982640-klein-luxz-build-inc
N/A,N/A,General Contractors Toronto ON M4W 3C7,N/A,https://homestars.com/companies/2982416-stockwell-renovations-inc
Voxel Builds Inc.,(647) 808 1364,Basement Renovation Oshawa ON L1H 2L4,97%,https://homestars.com/companies/2853805-Voxel-Builds-Inc
VK Contracting Services,(647) 888 9989,General Contractors Toronto ON M4A 2R4,89%,https://homestars.com/companies/2990131-vk-contracting-services
Prestige Construction & Landscape,(905) 599 8110,General Contractors Oakville ON L6M 1G1,90%,https://homestars.com/companies/2989588-prestige-construction-landscape
N/A,N/A,General Contractors Toronto ON M9R 3Z8,N/A,https://homestars.com/companies/2982459-fabijan
N/A,N/A,General Contractors Toronto ON M3M 1V6,N/A,https://homestars.com/companies/2965572-citywide-contractor
N/A,N/A,General Contractors Mississauga ON L5W1A1,N/A,https://homestars.com/companies/2861903-unicon-united-construction-company
N/A,N/A,General Contractors Toronto ON M3A 1Z3,N/A,https://homestars.com/companies/2963957-bankya-contracting
N/A,N/A,General Contractors Toronto ON M4W 3C7,N/A,https://homestars.com/companies/2978431-golden-key-property-management-and-maintenance
N/A,N/A,General Contractors Toronto ON M3C 1L7,N/A,https://homestars.com/companies/2964787-ekspert-renovation
N/A,N/A,General Contractors Toronto ON M1N 3E4,N/A,https://homestars.com/companies/2866806-gr-general-contracting
N/A,N/A,General Contractors Toronto ON M4W 1J6,N/A,https://homestars.com/companies/2891463-spencer4hire-renovations
N/A,N/A,General Contractors Toronto ON M9A 4X9,N/A,https://homestars.com/companies/2868149-visions-in-production
N/A,N/A,General Contractors Toronto ON M6A 3E1,N/A,https://homestars.com/companies/2921604-kingsmen-contracting
RF Contracting,(647) 338 3282,General Contractors Toronto ON M9B 4R2,86%,https://homestars.com/companies/2986457-rf-contracting
Better Bonded Construction,(437) 855 9080,General Contractors Mississauga ON L4Z 3K8,89%,https://homestars.com/companies/2995979-better-bonded-construction
John Luc Rizzo General Contractor (Certified),(416) 788 3223,General Contractors Toronto ON M1L 4P2,95%,https://homestars.com/companies/2771587-john-luc-rizzo-general-contractor-certified
N/A,N/A,General Contractors Toronto ON M1R 1S9,N/A,https://homestars.com/companies/2920586-floorizon-renos
N/A,N/A,General Contractors Toronto ON M6B 2B3,N/A,https://homestars.com/companies/2895331-in-n-out
N/A,N/A,General Contractors Toronto ON M1N 3J2,N/A,https://homestars.com/companies/2903620-breen-construction-services
N/A,N/A,General Contractors Toronto ON M1N 1A8,N/A,https://homestars.com/companies/2973492-weatherproof-roofing
N/A,N/A,General Contractors Toronto ON M5V 0K3,N/A,https://homestars.com/companies/2945558-mas-renovation-and-carpentry
N/A,N/A,General Contractors Toronto ON M2M 3W2,N/A,https://homestars.com/companies/2963959-905-reno-inc
N/A,N/A,General Contractors Toronto ON M2J 5H4,N/A,https://homestars.com/companies/2891478-toronto-limo-service-company-car-livery
N/A,N/A,General Contractors Toronto ON M6S 3H8,N/A,https://homestars.com/companies/2879409-elite-contracting-ak
N/A,N/A,General Contractors Toronto ON M8Y 2H7,N/A,https://homestars.com/companies/2881630-pelmar-contracting
N/A,N/A,General Contractors Toronto ON M8X 2X9,N/A,https://homestars.com/companies/2897716-alair-homes-west-toronto
GTA Custom Closets,(289) 236 2779,Cabinetry & Millwork Burlington ON L7M 0R7,90%,https://homestars.com/companies/3002799-gta-custom-closets
Hulk Demolition,(905) 220 4946,Demolition Burlington ON L7L 6C3,98%,https://homestars.com/companies/2987838-hulk-demolition
CAMAN CONSTRUCTION INC,(416) 602 4085,General Contractors Mississauga ON L4T 1P4,90%,https://homestars.com/companies/2999816-caman-construction-inc
N/A,N/A,General Contractors Toronto ON M4E 1R3,N/A,https://homestars.com/companies/2926665-timber-trail-contracting
N/A,N/A,General Contractors Toronto ON M5R2E2,N/A,https://homestars.com/companies/2805756-sawhorse-contracting
N/A,N/A,General Contractors Toronto ON M1V 2Z6,N/A,https://homestars.com/companies/2904245-top-choice-decoration-company
N/A,N/A,General Contractors 90 029,N/A,https://homestars.com/companies/2880972-cmn-agency
N/A,N/A,General Contractors Toronto ON M3L 2K3,N/A,https://homestars.com/companies/2895090-sawmill-construction
N/A,N/A,General Contractors Toronto ON M9N 2E3,N/A,https://homestars.com/companies/2896228-candec-painting-decorating
N/A,N/A,General Contractors Toronto ON M5V 0K3,N/A,https://homestars.com/companies/2944674-building-future-construction
N/A,N/A,General Contractors Toronto ON M6N 4Z5,N/A,https://homestars.com/companies/2975189-vugar-construction
N/A,N/A,General Contractors Toronto ON M5M 2L3,N/A,https://homestars.com/companies/2947412-j-s-canada-contractor
N/A,N/A,General Contractors Toronto ON M6G 2V7,N/A,https://homestars.com/companies/2916622-Bob-job
Work With Richard Renovation,(647) 581 9999,General Contractors Markham ON,98%,https://homestars.com/companies/2971930-work-with-richard-renovation
Masterbuild Ltd.,(416) 879 7571,Windows & Doors Installation & Service Vaughan ON L4K 1G6,91%,https://homestars.com/companies/2937328-masterbuild-ltd
Nd Contracting,(647) 529 4114,Decks Toronto ON M1C 4T1,94%,https://homestars.com/companies/2911745-nd-contracting
N/A,N/A,General Contractors Toronto ON M1C 2C5,N/A,https://homestars.com/companies/2921007-chief-construction
N/A,N/A,General Contractors Toronto ON M1B 1C8,N/A,https://homestars.com/companies/2926300-fine-home-improvements
N/A,N/A,General Contractors EAST YORK ON M4K2A8,N/A,https://homestars.com/companies/2791366-slav-reno
N/A,N/A,General Contractors Toronto ON M6G 3K3,N/A,https://homestars.com/companies/2937845-allen-gc
N/A,N/A,General Contractors Toronto ON M5B 2M6,N/A,https://homestars.com/companies/2905698-forex-lens
N/A,N/A,General Contractors Toronto ON M6N 4V4,N/A,https://homestars.com/companies/2991749-gtj-renovations-ltd
N/A,N/A,General Contractors Toronto ON M6A 2T9,N/A,https://homestars.com/companies/2979730-top-tier-home-renovations-and-repairs
N/A,N/A,General Contractors Toronto ON M1R 1T1,N/A,https://homestars.com/companies/2936122-datko-renovation
N/A,N/A,General Contractors Toronto ON M2J 3B4,N/A,https://homestars.com/companies/2926793-the-builder-company
N/A,N/A,General Contractors Toronto ON M3B1A9,N/A,https://homestars.com/companies/2775526-bill-s-construction
HFW Homes,(343) 263 7142,General Contractors Carrying Place ON K0K 1L0,90%,https://homestars.com/companies/3001882-hfw-homes
Concord Reno Inc,(604) 512 2088,General Contractors Toronto ON M3A 3A9,98%,https://homestars.com/companies/2978324-concord-reno-inc
Reno C3ntral,(289) 274 9299,Basement Renovation Whitby ON L1R 2Z6,90%,https://homestars.com/companies/2990768-reno-c3ntral
N/A,N/A,General Contractors Toronto ON M8Y 0A1,N/A,https://homestars.com/companies/2900771-extreme-home-improvements
N/A,N/A,General Contractors Toronto ON M1L 4V3,N/A,https://homestars.com/companies/2902498-visconti-landscaping
N/A,N/A,General Contractors Toronto ON M2P 1Y1,N/A,https://homestars.com/companies/2895783-newco-franchise
N/A,N/A,General Contractors Toronto ON M1M 1K8,N/A,https://homestars.com/companies/2931407-quintons-renovations
N/A,N/A,General Contractors Toronto ON M9M 3A1,N/A,https://homestars.com/companies/2944225-luxoria-designs
N/A,N/A,General Contractors Toronto ON M5V 0K3,N/A,https://homestars.com/companies/2944848-anj-enterprises
N/A,N/A,General Contractors Toronto ON M4C 5M6,N/A,https://homestars.com/companies/2946678-kazemi-construction
N/A,N/A,General Contractors Toronto ON M2N 6Z9,N/A,https://homestars.com/companies/2941263-msr-development
N/A,N/A,General Contractors Toronto ON M1R 3C2,N/A,https://homestars.com/companies/2938066-argcon-group-inc
N/A,N/A,General Contractors Toronto ON M3M 2N1,N/A,https://homestars.com/companies/2949491-archimedes-contracting
Hidri Contracting,(647) 828 1715,General Contractors Vaughan ON L4H 2R1,98%,https://homestars.com/companies/2797545-hidri-contracting
Brooks Quality Home Renovations,(647) 295 9411,General Contractors Brampton ON L6X 4Y8,97%,https://homestars.com/companies/2987283-brooks-quality-home-renovations
HFW Homes,(343) 263 7142,General Contractors Carrying Place ON K0K 1L0,90%,https://homestars.com/companies/3001882-hfw-homes
N/A,N/A,General Contractors Toronto ON M3M 2N1,N/A,https://homestars.com/companies/2949491-archimedes-contracting
N/A,N/A,General Contractors Toronto ON M6R2B9,N/A,https://homestars.com/companies/2829627-k-o-contracting-services
N/A,N/A,General Contractors Toronto ON M3L 0B3,N/A,https://homestars.com/companies/2995079-fratelli-construction
N/A,N/A,General Contractors Toronto ON M3H 5T5,N/A,https://homestars.com/companies/2977665-vgh-contracting
N/A,N/A,General Contractors Toronto ON M1K 4H8,N/A,https://homestars.com/companies/2921834-in-the-six-contracting-ltd
N/A,N/A,General Contractors Toronto ON M2J 2W3,N/A,https://homestars.com/companies/2942103-gta-property-improvements
N/A,N/A,General Contractors Toronto ON M4W 3C7,N/A,https://homestars.com/companies/2978450-farrell-s-custom-renovations
N/A,N/A,General Contractors Toronto ON M9W 2E3,N/A,https://homestars.com/companies/2979463-zefi-restoration-inc
N/A,N/A,General Contractors Toronto ON M5B 2L4,N/A,https://homestars.com/companies/2984018-evercon-contracting
N/A,N/A,General Contractors Toronto ON M2H 3B4,N/A,https://homestars.com/companies/2946184-union-home-renovation
A to Z RenoCrafts Construction Inc.,(647) 467 6616,General Contractors Mississauga ON L5K 1T4,86%,https://homestars.com/companies/2937815-a-to-z-renocrafts-constructio-inc
Linear-Reno,(647) 327 6617,General Contractors Markham ON L3P0A1,90%,https://homestars.com/companies/3007697-linear-reno
Stylart Renovation Ltd.,(416) 806 6896,General Contractors Toronto ON M4W 3C7,N/A,https://homestars.com/companies/2982142-stylart-renovation-ltd
N/A,N/A,General Contractors Toronto ON M6H 3C1,N/A,https://homestars.com/companies/2922985-visionz-construction
N/A,N/A,General Contractors Toronto ON M2H 1G4,N/A,https://homestars.com/companies/2924373-elite-class-general-construction-ltd
N/A,N/A,General Contractors Toronto ON M4C 2P7,N/A,https://homestars.com/companies/2924777-m-co-developments
N/A,N/A,General Contractors TORONTO ON M6N3K3,N/A,https://homestars.com/companies/2797258-rednose-renovations-inc
N/A,N/A,General Contractors Toronto ON M5V 0K3,N/A,https://homestars.com/companies/2933645-wavewood
N/A,N/A,General Contractors TORONTO ON M5N2K9,N/A,https://homestars.com/companies/2794335-terracon-inc
N/A,N/A,General Contractors Toronto ON M4E 2H3,N/A,https://homestars.com/companies/2932020-cole-contracting-limited
N/A,N/A,General Contractors Toronto ON M5R2E2,N/A,https://homestars.com/companies/2845583-realistic-renos
N/A,N/A,General Contractors Toronto ON M5V 0K3,N/A,https://homestars.com/companies/2933662-gabriel-construction
N/A,N/A,General Contractors Toronto ON M6A 1J2,N/A,https://homestars.com/companies/2980538-lusso-design-group-inc
ELC contractors ltd,(647) 829 0414,General Contractors Ontario ON,84%,https://homestars.com/companies/3007182-elc-contractors-ltd
Hawk & Sons Group Limited,(647) 223 1453,Stucco Mississauga ON L5R 0E1,98%,https://homestars.com/companies/2971288-hawk-sons-group-limited
Great Northern Insulation,(800) 346 5485,Insulation ON,92%,https://homestars.com/companies/2621803-great-northern-insulation
N/A,N/A,General Contractors Toronto ON M9N 1C2,N/A,https://homestars.com/companies/2862782-ross-mclean-contracting
N/A,N/A,General Contractors Toronto ON M5T 2K7,N/A,https://homestars.com/companies/2964690-paulcor-contracting
N/A,N/A,General Contractors Toronto ON M4L 2R6,N/A,https://homestars.com/companies/2932163-cisco-s-home-improvement
N/A,N/A,General Contractors Toronto ON M6S 4K8,N/A,https://homestars.com/companies/2916527-eco-built-contracting-inc
N/A,N/A,General Contractors Toronto ON M4J 1L2,N/A,https://homestars.com/companies/2924474-nacho-bar-toronto
N/A,N/A,General Contractors Toronto ON M4H 1J5,N/A,https://homestars.com/companies/2925045-zifrruss
N/A,N/A,General Contractors Toronto ON M3A 2P4,N/A,https://homestars.com/companies/2927963-castlegrove-construction-inc
N/A,N/A,General Contractors Toronto ON M6S 3X9,N/A,https://homestars.com/companies/207558-gad-developments
N/A,N/A,General Contractors Toronto ON M5R2E2,0%,https://homestars.com/companies/2802883-bremen-custom-renovations
N/A,N/A,General Contractors Toronto ON M1T 3N8,N/A,https://homestars.com/companies/2990652-hamovig
Home Reno Pro Inc. A Division Of: New Trend Innovations,(289) 943 4573,Bathroom Renovation Oshawa ON L1L 1B3,96%,https://homestars.com/companies/2949046-home-reno-pro-inc
R.E.N.O.With.Love. Inc.,(249) 535 2062,General Contractors Wasaga Beach ON L9Z 2Z8,99%,https://homestars.com/companies/2988487-r-e-n-o-with-love-inc
B.T Builders,(519) 216 8195,General Contractors Grand Valley ON L0N 1G0,88%,https://homestars.com/companies/3005501-b-t-builders
N/A,N/A,General Contractors Toronto ON M4W 3C7,N/A,https://homestars.com/companies/2981575-mlm-construction
N/A,N/A,General Contractors Toronto ON M2J 1Z3,N/A,https://homestars.com/companies/2984323-rwn-investments-group
N/A,N/A,General Contractors Toronto ON M2H 1Y5,N/A,https://homestars.com/companies/2989222-toronto-soleil-renovation
N/A,N/A,General Contractors Toronto ON M1B 1R3,N/A,https://homestars.com/companies/2991437-lac-builders
N/A,N/A,General Contractors Toronto ON m2n 5x8,N/A,https://homestars.com/companies/2999857-test-account-matthew
N/A,N/A,General Contractors Toronto ON M4R 2C8,N/A,https://homestars.com/companies/2980928-esha-one-stop-solution
N/A,N/A,General Contractors Toronto ON M9M 1G9,N/A,https://homestars.com/companies/2984134-precision-vision
N/A,N/A,General Contractors Toronto ON M6K 2Z1,N/A,https://homestars.com/companies/2992270-ganglha-cleaner
N/A,N/A,General Contractors Toronto ON M8V 2V5,N/A,https://homestars.com/companies/2991914-neat-and-natty-reno
N/A,N/A,General Contractors Toronto ON M6C 2Y7,N/A,https://homestars.com/companies/2921493-woodcrest-construction
Alvarado Juarez,(416) 890 3905,General Contractors Toronto ON M9B,89%,https://homestars.com/companies/2984921-alvarado-juarez
Adept Services,(416) 716 3780,Bathroom Renovation Toronto ON M9B 6H7,90%,https://homestars.com/companies/2788476-adept-services
Izad Build and Renovation Inc.,(647) 633 3393,Bathroom Renovation Toronto ON M3H 1Y7,89%,https://homestars.com/companies/2992006-izad-build-and-renovation-inc
N/A,N/A,General Contractors Toronto ON M4V 1T1,N/A,https://homestars.com/companies/2953735-la-casa-de-papel-construction
N/A,N/A,General Contractors Toronto ON M4Y 1A5,N/A,https://homestars.com/companies/2954165-david-renovations
N/A,N/A,General Contractors Toronto ON M6S 3K2,N/A,https://homestars.com/companies/2996382-buildsmith
N/A,N/A,General Contractors Toronto ON M5H 2N2,N/A,https://homestars.com/companies/2997937-rt-construction
N/A,N/A,General Contractors Toronto ON M5V 2T6,N/A,https://homestars.com/companies/3004076-ma-khokhar-general-construction-inc
N/A,N/A,General Contractors Toronto ON M8V 1C0,N/A,https://homestars.com/companies/3003961-sdk-building-structures
